365,1,113.339491,23.14239,13.40816348,09:04.3
366,1,113.339412,23.142294,13.59788807,09:05.3
367,1,113.339334,23.142197,13.5774839,09:06.3
368,1,113.339255,23.1421,13.72519603,09:07.3
369,1,113.339177,23.142004,13.55417991,09:08.3
370,1,113.3391,23.141909,13.50054394,09:09.3
371,1,113.33902,23.141812,13.65975895,09:10.3
372,1,113.338941,23.141716,13.47901651,09:11.3
373,1,113.338864,23.14162,13.31899219,09:12.3
374,1,113.338796,23.14152,13.23663511,09:13.3
375,1,113.338716,23.141427,13.36048384,09:14.3
376,1,113.338634,23.141333,13.54813592,09:15.3
377,1,113.338553,23.141239,13.62558622,09:16.3
378,1,113.338471,23.141143,13.76940293,09:17.3
379,1,113.33839,23.141049,13.65241119,09:18.3
380,1,113.338309,23.140955,13.68912781,09:19.3
381,1,113.33823,23.140859,13.52859735,09:20.3
382,1,113.338154,23.14076,13.59842775,09:21.3
383,1,113.338077,23.140661,13.66472906,09:22.3
384,1,113.338006,23.140559,13.55673237,09:23.3
385,1,113.337941,23.140456,13.38618254,09:24.3
386,1,113.337885,23.140352,13.27128371,09:25.3
387,1,113.33783,23.140246,13.21723451,09:26.3
388,1,113.337783,23.140136,13.36605359,09:27.3
389,1,113.337736,23.140026,13.34496746,09:28.3
390,1,113.337689,23.139917,13.30505942,09:29.3
391,1,113.337643,23.139809,13.2766785,09:30.3
392,1,113.337592,23.139704,13.08628421,09:31.3
393,1,113.337541,23.139596,13.26932601,09:32.3
394,1,113.337487,23.139488,13.36195825,09:33.3
395,1,113.33743,23.139382,13.44906646,09:34.3
396,1,113.337367,23.139278,13.4042035,09:35.3
397,1,113.337298,23.139178,13.23929413,09:36.3
398,1,113.33723,23.139078,13.29484095,09:37.3
399,1,113.337162,23.138977,13.34281105,09:38.3
400,1,113.337092,23.138875,13.52411902,09:39.3
401,1,113.337021,23.138771,13.64245108,09:40.3
402,1,113.336965,23.138663,13.76090403,09:41.3
403,1,113.336928,23.138549,13.58184536,09:42.3
404,1,113.336965,23.138437,13.42397038,09:43.3
405,1,113.337026,23.13833,13.54941802,09:44.3
406,1,113.337087,23.138228,13.08119714,09:45.3
407,1,113.337199,23.138245,12.51298395,09:46.3
408,1,113.337311,23.138271,12.09178279,09:47.3
409,1,113.337419,23.138295,11.66897714,09:48.3
410,1,113.337521,23.138318,11.08488044,09:49.3
411,1,113.337618,23.13834,10.59858763,09:50.3
412,1,113.337717,23.138362,10.75370268,09:51.3
413,1,113.337817,23.138385,10.89298539,09:52.3
414,1,113.337917,23.138408,10.6984562,09:53.3
415,1,113.338016,23.138426,10.60470045,09:54.3
416,1,113.338114,23.138444,10.4250716,09:55.3
417,1,113.338212,23.138462,10.49681052,09:56.3
418,1,113.338311,23.138483,10.65965899,09:57.3
419,1,113.338411,23.138505,10.69907648,09:58.3
420,1,113.33851,23.138527,10.70620422,09:59.3
421,1,113.33861,23.138548,10.78166968,10:00.3
422,1,113.338709,23.138569,10.72922656,10:01.3
423,1,113.338809,23.13859,10.70430769,10:02.3
424,1,113.338908,23.13861,10.56675576,10:03.3
425,1,113.339006,23.138631,10.5407642,10:04.3
426,1,113.339103,23.138651,10.51294591,10:05.3
427,1,113.339201,23.138671,10.57917895,10:06.3
428,1,113.339299,23.138691,10.5550098,10:07.3
429,1,113.339398,23.138711,10.49287229,10:08.3
430,1,113.339495,23.13873,10.33787102,10:09.3
431,1,113.33959,23.138748,10.28362907,10:10.3
432,1,113.339685,23.138766,10.16279378,10:11.3
433,1,113.339778,23.138791,10.18552074,10:12.3
434,1,113.339871,23.138823,10.23470082,10:13.3
435,1,113.339968,23.138835,10.14564227,10:14.3
436,1,113.340062,23.138839,9.683156666,10:15.3
437,1,113.34015,23.13883,9.188193617,10:16.3
438,1,113.340233,23.138818,8.776214141,10:17.3
439,1,113.340322,23.138806,9.350019878,10:18.3
440,1,113.340407,23.138794,8.884088027,10:19.3
441,1,113.340496,23.138782,9.416126784,10:20.3
442,1,113.340587,23.13877,9.503551855,10:21.3
443,1,113.340677,23.138761,9.442504022,10:22.3
444,1,113.340769,23.138752,9.515934591,10:23.3
445,1,113.34086,23.138743,9.468386343,10:24.3
446,1,113.340952,23.138734,9.513883393,10:25.3
447,1,113.341042,23.138725,9.384592953,10:26.3
448,1,113.341131,23.138716,9.300424559,10:27.3
449,1,113.341223,23.138707,9.468315688,10:28.3
450,1,113.341315,23.138697,9.541736568,10:29.3
451,1,113.341407,23.13868,9.701679527,10:30.3
452,1,113.3415,23.138662,9.859095003,10:31.3
453,1,113.341592,23.138645,9.856159176,10:32.3
454,1,113.341684,23.138627,9.788447734,10:33.3
455,1,113.341775,23.13861,9.733631511,10:34.3
456,1,113.341866,23.138593,9.731054785,10:35.3
457,1,113.341956,23.138576,9.65832021,10:36.3
458,1,113.34205,23.138558,10.06504329,10:37.3
459,1,113.342148,23.138539,10.49006905,10:38.3
460,1,113.34225,23.138519,11.00750202,10:39.3
461,1,113.342359,23.138498,11.55064325,10:40.3
462,1,113.342471,23.138477,11.96195354,10:41.3
463,1,113.342588,23.138456,12.4348023,10:42.3
464,1,113.342709,23.138434,12.91594988,10:43.3
465,1,113.342834,23.138412,13.33259965,10:44.3
466,1,113.342959,23.138389,13.48158772,10:45.3
467,1,113.343085,23.138366,13.50830098,10:46.3
468,1,113.34321,23.138343,13.42876332,10:47.3
469,1,113.343335,23.138321,13.41230981,10:48.3
470,1,113.343458,23.138299,13.22737814,10:49.3
471,1,113.343581,23.138276,13.15634536,10:50.3
472,1,113.343702,23.138254,12.9785917,10:51.3
473,1,113.343825,23.138232,13.03621895,10:52.3
474,1,113.343947,23.138211,13.0148847,10:53.3
475,1,113.344071,23.138191,13.07771583,10:54.3
476,1,113.344192,23.13817,12.94508598,10:55.3
477,1,113.344315,23.13815,13.14360436,10:56.3
478,1,113.344438,23.138132,13.0119393,10:57.3
479,1,113.344562,23.138112,13.20130605,10:58.3
480,1,113.344686,23.138092,13.079358,10:59.3
481,1,113.344808,23.138073,13.0092066,11:00.3
482,1,113.344924,23.138054,12.37814868,11:01.3
483,1,113.345035,23.138036,11.67665966,11:02.3
484,1,113.345139,23.13802,10.96261259,11:03.3
485,1,113.34524,23.138003,10.77078236,11:04.3
486,1,113.345335,23.137977,10.62680594,11:05.3
487,1,113.345418,23.137919,10.79526054,11:06.3
488,1,113.345512,23.137878,10.88485843,11:07.3
489,1,113.345607,23.137851,10.40583834,11:08.3
490,1,113.345697,23.137826,9.958567981,11:09.3
491,1,113.345783,23.137802,9.428486827,11:10.3
492,1,113.345864,23.137776,9.003096249,11:11.3
493,1,113.345933,23.137735,8.561115021,11:12.3
494,1,113.345989,23.137684,8.138038378,11:13.3
495,1,113.346041,23.137636,7.648209676,11:14.3
496,1,113.346087,23.137582,7.699314039,11:15.3
497,1,113.346126,23.137521,7.786204199,11:16.3
498,1,113.346161,23.137459,7.842552899,11:17.3
499,1,113.346181,23.137391,7.973965808,11:18.3
500,1,113.346188,23.137321,7.93482233,11:19.3
501,1,113.34619,23.137249,8.03072447,11:20.3
502,1,113.346188,23.137175,8.20172909,11:21.3
503,1,113.346183,23.1371,8.238633219,11:22.3
504,1,113.346167,23.137029,8.295070594,11:23.3
505,1,113.346151,23.136956,8.355521729,11:24.3
506,1,113.346135,23.136884,8.21872452,11:25.3
507,1,113.346119,23.136815,8.117471486,11:26.3
508,1,113.346103,23.136746,8.018036662,11:27.3
509,1,113.346081,23.136676,8.129311807,11:28.3
510,1,113.34606,23.136607,8.083678287,11:29.3
511,1,113.346039,23.136539,8.00362049,11:30.3
512,1,113.346011,23.13647,8.198604575,11:31.3
513,1,113.345973,23.136405,8.201088275,11:32.3
514,1,113.345935,23.13634,8.186740711,11:33.3
515,1,113.345897,23.136275,8.279441888,11:34.3
516,1,113.345863,23.136209,8.118601775,11:35.3
